codigo_estacion,05200006,05414001,05404001,05401007,05410002,05410006,05401003,05426004,05403002,05427007,05500003,05733008,05510001,05732002,05510005,05427006,05510002,05706003,05721017,05721016,05722001,05721001,05720003,05722002,05730012,05744002,05730016,05706001,05705001,05737002,05730015,05730039,05703011,05710001,05703009,05711003,05703008,05740005,05702011,05702001,05701008,05716005,05701005,06011003,06011001,06003001,06000003,06000004,06015003,06013005,06013001,06013008,06028001,06023000,06034003,06020001,330007,330020,330021,330019,330030,CIM00085574,CIM00085577
1/15/1980,36.05670471020042,36.063188229228835,36.07589914541614,36.076255125756596,36.07647125496868,36.076836893503696,36.07691721883498,36.078127981397664,36.07852223075043,36.08035692,36.08192227970076,36.082538836535186,36.08362109324324,36.08450805830608,36.08471940888301,36.08529639426109,36.08688698310381,36.08830748102727,36.08946582918265,36.092348226970735,36.09290259257093,36.093415612716036,36.093415612716036,36.09434846777395,36.09514009916035,36.096524761389084,36.09684006,36.09806778804139,36.098136302802835,36.09832605961815,36.09836957,36.09849998317182,36.10066668214253,36.10132506754539,36.10347786931198,36.10370876651346,36.10380038949348,36.103906687690696,36.10752919328526,36.10753772741043,36.10784444624154,36.10979174156975,36.11016854779184,36.11438367342028,36.11769866481168,36.12168004442775,36.12207021084468,36.12312911129126,36.12345273444211,36.123804755999174,36.125069001857995,36.12659702117678,36.12997582646012,36.12999861247846,36.13101749783205,36.13342468079652,36.08314576795168,36.09672664893267,36.09504103048222,36.097022537560974,36.10315731021319,36.09507619327579,36.09634782304153
2/15/1980,32.800325517958406,32.783705968808036,32.74856152,32.747522678726334,32.74689039005404,32.74581799219401,32.74558194276837,32.74200364454884,32.740830182176325,32.73531452207036,32.73053537788102,32.728634000918156,32.72526992818248,32.72248722872719,32.72182068923818,32.71999417432691,32.714906033080666,32.71029458497621,32.70648562625399,32.69681027927311,32.694916009958455,32.693153107987655,32.693153107987655,32.68992271292792,32.68715579630994,32.68225821268129,32.68113248932538,32.676710932408824,32.67646237199226,32.67577295285184,32.67561467803955,32.67513974727612,32.66714389212923,32.66467371571146,32.65645872382904,32.65556472132714,32.65520926008402,32.654796357488316,32.64038691,32.64035216009964,32.63910053792177,32.631032608581094,32.629446484609424,32.61110988809577,32.59584841918893,32.57638740493344,32.574406546318784,32.56895886,32.567272449872654,32.56542634,32.558692388443724,32.55032528122274,32.53083740512679,32.53070095,32.52452417,32.50930580342696,32.72675162287137,32.68153785393196,32.687503364105204,32.680479155346404,32.657695666456576,32.68738004355042,32.682888222663166
3/15/1980,27.76383545004336,27.721133089416085,27.632064051435417,27.62945558698871,27.627868609103817,27.62517814912937,27.624586135357315,27.615620241959885,27.612683439871148,27.598902215637658,27.586991237942915,27.582260143987575,27.57390012115098,27.56699505219732,27.565342444572188,27.560816499095264,27.548229167065028,27.536847114913034,27.52746423839614,27.503704334713586,27.49906484502693,27.494750685136164,27.494750685136164,27.4868542,27.48009978187135,27.468164575097013,27.465424906917534,27.45467736661588,27.45407380866161,27.452400096041053,27.452015921514306,27.450863299912466,27.431493780712252,27.425523481841083,27.40571369295358,27.403562060729794,27.40270678427188,27.401713459658442,27.367156179352026,27.367073085643028,27.364081214090675,27.34483255264944,27.341055793991234,27.297568580419497,27.26161362,27.216069354741776,27.211452278661966,27.198772060738573,27.194851901809763,27.190563283420456,27.174944523759955,27.155590941097763,27.110737896300055,27.11042490769182,27.09627312571778,27.061533999483274,27.577580598523237,27.466411283536207,27.480947782131906,27.463835517257635,27.408692040264356,27.48064688799209,27.469698424981974
4/15/1980,21.53867572362496,21.47445585,21.341047481784976,21.33715137798757,21.334781305806096,21.33076375573364,21.329879813942494,21.316496593112547,21.312114450311007,21.291561122239276,21.273810712202636,21.26676366458718,21.254316108320644,21.24403954396073,21.241580651290082,21.23484778886593,21.21613215337648,21.19922055098117,21.185287850761256,21.150040790538455,21.143163952398528,21.136770995382246,21.136770995382246,21.12507370491168,21.115072429580135,21.09740951,21.093356786935626,21.077464398609887,21.076572208682784,21.07409825921013,21.07353043639541,21.071826898220976,21.04321618929015,21.034403848962835,21.005185458386542,21.002013893690155,21.000753300264464,20.999289314112918,20.948409055901145,20.948286832541523,20.943886438814566,20.915593466101463,20.910045704720456,20.846250242372143,20.79362005509103,20.727101393738305,20.72036719157514,20.701881177893863,20.696168678737983,20.689920634765073,20.667177969772908,20.639023318073853,20.573884450086815,20.57343044735413,20.55291051612717,20.50260360773602,21.25979535,21.094815834769914,21.11632784941908,21.091005936933165,21.009576262461607,21.115882384401974,21.099678771814283
5/15/1980,16.618594292479372,16.544121442730177,16.389726421868634,16.385223722877033,16.382484821996925,16.377842365344318,16.376820982397263,16.361359089395883,16.35629722822911,16.332561857262966,16.312071304194003,16.303938441148965,16.289575787203816,16.27772086362071,16.27488467906155,16.26711944895607,16.245539640720434,16.226046955430256,16.209992809758386,16.169398997991774,16.16148234172281,16.15412371317272,16.15412371317272,16.140661964107082,16.129154568724935,16.108837374536584,16.104176651037367,16.085903682984412,16.084878020970695,16.08203406314013,16.08138133558469,16.079423117262323,16.046545054342744,16.036422118967884,16.002871026054912,15.999230336254165,15.997783344829985,15.996102931580989,15.937731257438509,15.937591109488922,15.932545605507041,15.900115331659393,15.893758452320972,15.82070888,15.760513515189608,15.68452258700018,15.67683497304715,15.655736979286765,15.649218880830757,15.642090549111778,15.616151038828244,15.584054801673728,15.50986432325124,15.509347563850653,15.485995942200306,15.428786287039664,16.295897582259112,16.105854546557275,16.130598919032384,16.101473291988544,16.007911680159886,16.130086410992465,16.11144724672287
6/15/1980,14.30843255060495,14.231282363100997,14.07148166227972,14.066824248065261,14.063991318348059,14.059189622620174,14.058133229334404,14.042142387827157,14.036907787202466,14.012365232495107,13.991181559095812,13.982774545365038,13.967929065162428,13.955676891238918,13.952745838888063,13.944721206367642,13.922423106941105,13.90228488304682,13.885701412205643,13.84377859907569,13.835604333733745,13.828006715249549,13.828006715249549,13.81410891120528,13.802229944610636,13.781259363879624,13.77644923215429,13.757592208217954,13.756533844302538,13.753599255696207,13.752925736486645,13.75090516303198,13.716984867758057,13.706542821177507,13.671940087380811,13.668185837503273,13.66669374184679,13.664960969920557,13.60478491848943,13.604640471948521,13.599440320579703,13.566021028566896,13.559471296853078,13.484229382062665,13.422260389962956,13.344072933046194,13.336165751056486,13.314467668231025,13.307764915878337,13.300435042667697,13.273765663873906,13.240773985573652,13.164546140706435,13.164015349336077,13.14003193804246,13.08129343164133,13.97446317026969,13.778180895237783,13.803720873072436,13.773659293494074,13.677138148619868,13.803191835450548,13.78395297821491
7/15/1980,15.344727608441746,15.269045243255366,15.112216009477969,15.10764380426322,15.104862665278329,15.10014868579028,15.099111579160114,15.083412186444441,15.078272788843643,15.054175262005984,15.03337394145521,15.025118214920237,15.010539253550505,14.99850643425894,14.995627776109671,14.987746427595738,14.965845235402966,14.94606390869606,14.929773221177719,14.888586065892659,14.880554490930226,14.873089277002496,14.873089277002496,14.859433123319073,14.84776014210342,14.827151933309626,14.82242469289728,14.803891805148085,14.802851594856854,14.799967320337336,14.799305344275458,14.79731939052402,14.76397802929324,14.753713349559384,14.71969550093631,14.716004443242262,14.714537448366102,14.712833815694148,14.653662844953494,14.653520794922047,14.648406867809827,14.615539319353553,14.609097237914822,14.535080593462189,14.47410496440131,14.397150485039537,14.389366727988627,14.36800613785888,14.361407285333438,14.354190841097214,14.327932475498706,14.295445569125985,14.220368430253158,14.219845575165058,14.19621965587537,14.138347568942512,15.016956152043878,14.824126524634492,14.849225245789773,14.819682793304695,14.724805981726222,14.848705372706219,14.829799092392816
8/15/1980,19.489186329917814,19.42110528,19.279789338625047,19.275664588822792,19.27315549033197,19.26890238371271,19.267966633201024,19.253799821204172,19.249161434026583,19.227408435082577,19.20862484303138,19.201168355133795,19.18799861142175,19.17712680519525,19.17452562029735,19.167403399292876,19.147607457529613,19.129722222348963,19.114989200049052,19.07772476434409,19.07045554405043,19.063698169926614,19.063698169926614,19.051334986095448,19.04076527477623,19.022100499139004,19.017818272763474,19.00102722024614,19.00008464224051,18.997471006590654,18.996871130091826,18.99507144304841,18.96484953607376,18.955542304324204,18.92468765249957,18.9213389,18.920007907020636,18.918462176036787,18.864751921100936,18.864622925328767,18.85997878725144,18.83012243,18.824268894397886,18.756975337067683,18.701484346504234,18.631382216567392,18.624287233680672,18.60481273057838,18.59879533,18.592214102628297,18.56826132,18.538614369401248,18.470047329684544,18.469569552840632,18.447976806337905,18.39505400711921,19.193795587934794,19.019359930732808,19.042092002179714,19.015334356866962,18.929323894310116,19.04162123334131,19.024498331749857
9/15/1980,25.457019273053078,25.406867997038834,25.302439660443625,25.299384949679805,25.297526575721438,25.294376177862343,25.293682987118732,25.28318605479995,25.279748270001036,25.263619508614145,25.24968404155837,25.244149955856898,25.234372602431716,25.226298395304532,25.224366179009458,25.219074880917045,25.204362086532036,25.191062003051808,25.180100765924998,25.152355228074125,25.14693934562778,25.14190377959872,25.14190377959872,25.132688218450234,25.124806884647054,25.110883521613648,25.107688043339365,25.09515440809869,25.094450642275696,25.092499098443515,25.09205116308448,25.09070726729252,25.068128935040843,25.06117166634992,25.038094069034518,25.035588152028428,25.034592082053333,25.03343526383841,24.99320682366241,24.99311013251251,24.9896288,24.967236844902153,24.962844511690527,24.912296690156666,24.87054178,24.817699050948924,24.81234507955772,24.797643884713754,24.79309976252355,24.788128983535767,24.770029817537157,24.747611290323317,24.69569129623192,24.695329170511755,24.6789582,24.638792499956367,25.238676806375505,25.10883850346338,25.125796295683603,25.105834316158134,25.041563035675935,25.12544522275106,25.11267265597101
